address,ion-total
osmo1g5435cjhlm4s2nlmwln6ess9x4lc4qgdpzj6fg,4.0
osmo1g5p2rds3xesm7n6uvxxjughuw7ezt76uycmrrn,0.826574
osmo1g5tn2xq4m0ch0c7nxdr4usf08aqfnu2urxd2f3,0.000127
osmo1g6z70006gmaqy9jg29mqjy39prz8rzy5wrd6jy,0.808285
osmo1g72q9dl7yqcl3lv3jqkrrrw8zayaan6hp20fct,0.011307
osmo1g7agaljnm34dpf8p9hcr43mg5nslkdhu45eq80,1.0
osmo1g7h5n5uv8j07mlyjf5pca449v4d647wqe64ngx,0.006747
osmo1g82ufac2yxsfljz6fx45rg8enar58kfvu7fsa5,10.912167
osmo1g8p4285tzvxar838gl6j6kmjavkkk96cpudtjl,0.193869
osmo1g8tksv9vdgewa2xqd8amdqrj0jdnen9q6m6s4j,0.037918
osmo1g8yq39gcysxam0hzw5qqwj67p8fce0866s43k7,1.359873
osmo1g930m2u7je76m8dr7rtpeurrzsdlq48dmg6l2j,0.002033
osmo1g9zluy5ye6vfy9vknr4vrtv4ysqsxq5zfqkgpm,0.004858
osmo1ga6hy630ejh2s8p2kvql4jxjt6fcnj0nh0lzkw,2.925033
osmo1gac5q72ef24z49pfmvwq25pjjaujq6zx04eun2,0.052434
osmo1gaezvwet9894n4cc9xssfulyyft3mykdpqa949,1.0
osmo1gakdllhm0ardp0czz7tanpslzew5faz90p5m6l,0.05
osmo1gakeuauc2akv9rs0c3ezws3qa46hhuj4ug9p3c,4e-06
osmo1gayzptc647zkxrgye5snc7cukt3p8szr4v62rs,1e-06
osmo1gc8wp730kqvyf84gwvxpr5jwvrudfxyv5hd3jm,0.239284
osmo1gc9klppxv23ru3668ehd07je35mu640uvu9964,0.003626
osmo1gcvqf63l42tvk2scxpxhl8hl4qae9nxfnqnu7j,0.010008
osmo1gd3y373t24lxaauqphlzajanmpxheuvlcm0tep,9e-05
osmo1gddxedv475k4gqn7e6x36wmcfcw7vpaatswt28,1.0
osmo1gdgx34jhu0hjvaq5wuzwaapa8cg8mc2j0kjp4m,1.3e-05
osmo1gdt0q97h7uhlwh9dr3wuhl8fyj3hjugyjw0qj4,0.013703
osmo1gdurpulxwxc4ev077dtkvjlvvzq787ac397s2s,0.92358
osmo1gdv7kzg2lvx6k5w6nxq84q8r9z2ujpve8ds8qf,10.264639
osmo1geha4djqy3czrf76g00s80vxh737qrg5xcpzqd,0.00428
osmo1gemjs2khq8y6l0v29vv0mkalqt4dvge6wnnyen,1.958784
osmo1getl4xhtu3tnkptet0xfgr3285hw8th73wd4ux,0.000597
osmo1gf5lfrstxcv8764x35360tmf62d0gewzc8xj47,0.840204
osmo1gfevqhfg0cy5q5a23sdl30anr54mfx68r45qxz,0.000146
osmo1gfje5jjtz37psn067ddyv7nhgkuu7g9lulhsex,1e-06
osmo1gflg3d80tca5l8fumhgx3d3q6e9g3g36s9r6d8,0.006408
osmo1gg2fy45qtfm5gd4tahlryvkpm0gjktr3rg563w,0.110651
osmo1gg3en6rgce4rqv7gz3vg6944y6mack68y8x3wf,0.812834
osmo1gg6see7tn2sxylz6k9d2dv2vhh7w7qexyh4tcn,5e-06
osmo1ggjrdrx6na74refkfpfj7vz25pez25d026e828,0.002453
osmo1ggrxma8play4qnc60q7qzsc45a5lt2gtw0cqjg,1.0
osmo1ggtf8l2mhmp4eludsepzx5s7f46cpc5r8yqxmc,0.858862
osmo1gh0jvp5y50xcugxp5jk46md5acvm7whwesphfh,1.0
osmo1ghfrewdxkwek5h8jz4y3f0202n89xcfn6ddf3g,1.0
osmo1gj87xew7dzhzwwug87huxd6n5ygzc2dj79ucwk,0.242634
osmo1gj89dacx9xlmwar7rvycln99e6fesyqsf3lsy4,0.921496
osmo1gjkf7tlgzrwgvlpcyvrsdv503p49tx8fhradn5,0.898996
osmo1gk0jmwrjqrvth5la333d2smekcuw7keuw7pz78,0.164507
osmo1gk6py8fukt8dnaad00atemjqjlhjlwv9tna2ks,2.0
osmo1gk737smj58de7pqhw8f5ud4kknjup2fvgcm94d,0.000145
osmo1gkqy00ey02cs5za6htftkh2q98ng5tsyxchz9c,1.3e-05
osmo1gl7px2yvradxdcvjez32w6k85f26uds2eky0ln,1.0
osmo1glc0l8mfdh93kjctk8g56e5uqnkhwe958yl74c,0.001675
osmo1gle3m75hd5856995ralz8l4ra7j3kzjrkwzhs5,3.801955
osmo1glekr4nu07tkyut3aupt0v4v5hxc8lwu04vj9g,2.783961
osmo1glkr4l48kq7zvu30jskqn24p77aj3ky6pnp2cq,2.97547
osmo1glkwwjmd75j9a8rg5m6xxk7lzzzdakf0dj93ud,0.514207
osmo1glx2l57rm7v3rmrrsn08pzscttawcazd6jygl0,0.090608
osmo1gm9stluhw4xklwyv5kwx9v3veqsm2uq9cr6zt8,2.492211
osmo1gmfa375h4rfvwztqngzunptaen7smvdqkgfl9z,0.758475
osmo1gml6zyv30r29wrfp567270hp9ezwp8xueaeu3h,5.289474
osmo1gmre8y5cjg0dj9cagzts6k5zsv4e35kvdeggep,0.154901
osmo1gmvdcu4fga4kvqdm822pfux7fqdcagxx0kwd6y,5.75754
osmo1gmyrcv5ydjtzrhkef4j7n2tdgl0rzh2zuwnct2,15.658045
osmo1gnj7rh5h360ez824sp34zu3ak34557zv4ruqvl,0.000526
osmo1gpsltwleqlexmvmnp4sd6e6pdygqhethflar48,0.00357
osmo1gq6pd9q8px97720arytdngc7zhyrxp4xacmre8,1.001157
osmo1gq8uv8s94gls578x5hgzq4gq4gwhe6tdl7a35z,0.692023
osmo1gqfnpnnju82l3ltjamnrwlpfvtennemtuznkwg,0.276128
osmo1gqy76rg2lu3aw0xjcf2cqmk3unn6k0mty05p4f,0.052815
osmo1grgelyng2v6v3t8z87wu3sxgt9m5s03xytvfcl,12.0
osmo1grggpfq0l9ef0pmlaeutjhtyae3u52u6d8lfd8,0.003696
osmo1grnkwmurlw24ftfyucqg2wp9u96kdkr0gz3pxa,0.5
osmo1gryhu23mkyyckcw9840968yvfary2tteynvkwr,14.955339
osmo1gsjxhhzn5fajh34qd5dkefv9xelt3rhwg8g3q2,0.171622
osmo1gskhz2j7d52cmxz005vd7g2462ss7z49neys25,0.690829
osmo1gtdxj6hay8xdjvvyh8cpk2jaw2eazpz3pmsukv,3.935115
osmo1gtwah2fxkwajrypfs88wjv0vjt5uee5rp59wck,1.129747
osmo1gtx9c6fj992za8rdf58m46kmyzjxngn04wcwcn,0.081584
osmo1gu5r9eh6j96xn30hx37z2r5mnf0tj6ad6xvl3z,0.000843
osmo1gujfrkacufgczyayflw84vc0q3gapldkwhtura,0.003123
osmo1guxp99wf5q7dnh7jc6s7wx4zwqm8z7chxsrp9y,3.0
osmo1gv23034suxwklhr4q7fsw9dygph55ykm8aj4ne,2.0
osmo1gv4fgn9gqq6lyrc6s8xve69q7naqll7rpe8q4m,0.479357
osmo1gve09wm4jkf3kzhe50frelkezp28uc5jpzk0ww,0.713839
osmo1gw4y5eg73lvrja7yel8aqkjuwpe3djukgu74wy,0.000127
osmo1gw6yu9jetj2vrht8qrf9wmpjdq4weuee3hqxtg,0.881601
osmo1gwmw0w4gul7885f9ce84ersp5thdnqcer8tvrd,9.2e-05
osmo1gwnfjj65zhxmtnpxzy625cpx692lfjuws5g6gy,0.000963
osmo1gwtqpgfvyx8kz9a9zqmrze0tyt8ls5a0jh7az2,2e-06
osmo1gxe38pdkz5g2h3g07pwa96zunsyugkgx49t5d4,1.0
osmo1gyjl08pzee7s88kkm2p5f4mv6ysrx3mxxs4zdd,0.0275
osmo1gynvqvqar52pulhwzked56567vfu72dkyu0z40,1.0
osmo1gz54hy49kg45rkjgy54jflecnv4cxhsrd3d9fj,6.2e-05
osmo1gzk54axu4y3l2vy9434z2grfn86qsd35amuu9u,0.408717
osmo1gzr8qv7dp3dzx0a6mya78z5jr3qfeyt9dayjdc,0.692462
osmo1h068skumt7ukrkxcsrt9g22xnzrlqx3e5l7tlv,0.000321
osmo1h0ehqwv7884lwufk9rt3fe5cv2utfal2tznmjf,0.002156
osmo1h22nhl9vsrlkw6eca64sce8acwas0ryj04ja3v,9.6e-05
osmo1h232pqu8zqlpta0jxvekn9hmkhj0rrq98yt48d,0.032201
osmo1h2kjnnnryh9ezgzj6yrax4snzfner9qaflf8st,0.929747
osmo1h2n5m5yzfd33yz7eypjjkadskhv58d4u5rzfee,1.513573
osmo1h4ks99ft8jvnzjr4egumgkeqc8czsj52cxc733,1.0
osmo1h4ll6fjtwlu8a3a8u8t5cpn74a6lr38mhdfxje,0.322567
osmo1h4t209tuy4remh6f234uyd4syvpqykahtzjglq,2.0
osmo1h50x8jphk6q0ksc5djlfrd7sujs6jdcghscn3g,0.000239
osmo1h52jazlpme2d5l2mj5lyaryafckldj203yrxsd,2.027311
osmo1h5mxewh23mq70m7s3rymhynwkcd69apghkrj9z,0.052945
osmo1h5ne6elxq0d0luch4c4ayz4fktxmczdmfmzcax,0.096706
osmo1h6jfuahlxjg5yq66n32uen4udvmy3d8s55tjqe,0.08987
osmo1h79gn3u2hfeyvqz4npct574zr3vdqspe6u002d,0.002873
osmo1h88qwz0ufs8chx6svs4u846j0w37g8a59sxgjd,0.52103
osmo1h8fl8r6v8u96hxsnk4l0sysx6sp2syktag8chm,0.163939
osmo1h8n4qh8u66psn6jf55vtq232rhjkr6wx9x88qk,1.000089
osmo1h9l0ux3jsz7tmgprgryh352xx6cgsq5uj4vem7,1.002354
osmo1h9p9c57mn7qw98lpmdk0xu7waywafyhqjwzlmt,1.111916
osmo1h9v9er46xw46r3mmptywt2r46snz403pnx7ruw,0.710982
osmo1ha33jd0rrm0c2qpc2cpt3033gaxta83qhpcxq4,0.061552
osmo1ha9dgj44eu804pxhqwesh4mdasy52uq8qucuwf,0.223344
osmo1haaqre6e2zt9907mx8gevr3xmgmmpks9sn8dry,0.959911
osmo1had6ftl4w4klp3ly32y6kpyk7tylc5tv9vejtd,0.921069
osmo1hagljcg6k3u0ya4zs72pyarjqdv0384vnj2z85,0.477853
osmo1ham5qwp4hks56zv587y24new7ap0md5sxyuugs,74.595277
osmo1havj55sft3dlre9y5funydcfmzauyxk5y9t43u,11.270292
osmo1hcp6xace2hpryyef9a0sxdpv2l7sqgt9kxkh39,0.816916
osmo1hdec9a4gl4n7tlf85vzynzdqd5qeljv2t0ase5,0.88823
osmo1hdehvekr272dgs33u7sz5vxwc205p7f94cqssk,0.235107
osmo1hdh5xna5h5sp7djfxr4vu4qkf7w6psww05vs4q,0.722127
osmo1hdvx0esv3fdjq9whx75q8p0mz4nx0vn88m6g9a,0.453699
osmo1he6002lcfrf0yq9kp3lnrz0y7wumfr0q4vdtq9,0.001799
osmo1hednjgm4xhll3xfe7ead76w5w34d96yaltwd38,0.192329
osmo1hegng8920x3zayphekakt7t25an9uef47xxp72,0.063147
osmo1herylx4r4a5lffut7nq84cj23lttspahtae57q,0.000234
osmo1hffm3rz4j3pfq08p7j5jt67jaecukhnqhe20f8,0.001074
osmo1hfm4890fz0tcsafgahmyms0gqhjk76p5899lvl,0.004941
osmo1hfntuhd7k3v37qwxtkscm2d5jqreta4sjuegvn,0.010367
osmo1hftvuutyr2m4k2mhw9cfvvf9a3plk66k6yr63h,2.0
osmo1hg8c5kh7yfyy483tmzjrls0g8sql8rpapeualg,0.022603
osmo1hh4cjsaqhd7pzq2wh6y4y5asc0v7fzs79y6szv,0.005811
osmo1hhva9u8e7040uxqdrxr7c9jtt0khrxn78epf9d,0.132266
osmo1hj85rsxlyn7c9430x5samfvuxhv8pdretfgluu,2.794652
osmo1hjct6q7npsspsg3dgvzk3sdf89spmlpfqua7lv,14.213017
osmo1hjjn9adnd8nvykgyt0nw4uxyvegrgsq9x6jtzd,0.002879
osmo1hjk5fjx2le9smk4ckaua2ad2q40rgkvtctqptu,0.001964
osmo1hjsc3m9h2a07k2l8kyyf5g54tt0t7nwh899kt5,0.085301
osmo1hjuhwywq754h0lakl0g7x00mvjqxf52nhrfzlc,0.214823
osmo1hkc60hljvjdxvxn58mreyf8g0darmngtzfevqp,0.458489
osmo1hkq74hwe34ltcdmnvxft4xfp55zhumvvtswwks,2.0
osmo1hl3m8258hwqm3luypmd24z63u5u8gsp3e8lut2,1.4574
osmo1hl7jwcgpgpcfu02gsfy7kmaw88en3dx96xtea9,1.0
osmo1hlhqu5v78mf48rg59hypltpmpst54f4lf256k3,6e-06
osmo1hlz876ypt8xhq7hl3qc9repjwlkr5p7c82demj,0.353763
osmo1hmukhvj55cdd5gzqqxcw9mwlrtcq539hxp9rlt,0.880658
osmo1hmzk8ngj5zx4gxt80n8z72r50zxvlpk8ggsata,0.013647
osmo1hnkcuzu0xruv46mcvsgs5fn386c8apg6ge65q3,1.0
osmo1hns3f3l86nlcyqxwz598ymmpp5d4ztcg4tvdmt,0.5
osmo1hnuraumtjc0djml2p6kxttstd6xhdn6rtgrg6c,0.063805
osmo1hp6rhq5mcqdz6qjpde4dz89q7qd5czwn7t75cz,0.99888
osmo1hpfuzjthjjsp26ut6qlmc82ctzj52k4s3q9rrr,1.0
osmo1hpqy79720cqgyvlr2yzwrjhuh68vh2azvtlw5p,0.004071
osmo1hpuq3zmayzpyhew2vxmpnz8fp7m5te9tysfnew,0.755917
osmo1hqhjjqum6c5yjj2c88qq8qw0j9vktzrugwm59e,0.255835
osmo1hrjtw846eqqrxa5cvk2zye8qyapgcrnmpt67h2,5e-06
osmo1hrt8xk5k8sg45h5c3py7dawwez9cs49xr2xg2f,0.165412
osmo1hs6kwza9jv7fn567a062qq0jj8qxfys0s7xtsp,0.00016
osmo1hsl70gvlljx63rezwl5ya43lh4hm4dgtuuaw9s,1.0
osmo1hsm22ruu6kk0f7xzjrhtq4605lrrpdfw3lfzw5,0.740296
osmo1ht3g7myhc33mldadkagctwpz55tkhxnz7vzttu,0.04445
osmo1ht7mzvj64s2wxr66yezh7l0h474rt3w90cqlqd,0.012703
osmo1htcn3e2e8a2fezukmf4g777cg0e24jleu8l9zf,0.010038
osmo1hunjk62y8m72538zd6qx9fzv92cekyd54n0998,1e-06
osmo1hvjylnwyhcz0vu0pdyzt462e9x4lr7twyv2530,0.000314
osmo1hvme7g73agncdn6jgxl2dftw9m6aqeatzxnt74,0.15
osmo1hwvj0a8hmtlq8593qthsu0r748y4kek24rp4e5,0.004
osmo1hx5eeyjep4dwgckys9xx34akvtpy4ga3sjz2lk,1e-06
osmo1hxn6wg8r2mhjht82vm3qpa46mz2plld7d9gzhg,0.0001
osmo1hxnuxckagux4200mvfs3yd5xhqgutercapauk4,3.0
osmo1hxv7mpztvln45eghez6evw2ypcw4vjmsnc5gm5,0.009944
osmo1hyhu56lp22fqcrvu8nvpt4dy8kyn5l8ckqqyvf,3.004135
osmo1hzntl3c7dw046v6hujzhsllju40m7xm6xcq0xg,0.0001
osmo1j00pgyqpx2wzlg59vtut0ndrd65q7z4430xz4e,0.043482
osmo1j0fz7hg8qh260nmyx8gh8539ug568c2rr8p66k,0.00155
osmo1j0utqnwwypa5aal9g6srtny6vsuqk3lfwhawvm,1e-06
osmo1j0vaeh27t4rll7zhmarwcuq8xtrmvqhuqv0av9,11.0
osmo1j28m906upylzey4rghxs4ytww40tsewjns6t5s,1e-06
osmo1j2dkysnhrlgdr9m4shkyemf2cgtyldqn0jwu4v,0.054086
osmo1j379n0s5xcqsvxurn3scx86h60prn8mzk6wxqr,9e-06
osmo1j42y9e4dqlaw98h950dmqsaaalnxvrlg6ue20a,0.085674
osmo1j52fnrad494smwjp3l7tg4ng96s2kmzdddmv0h,0.000176
osmo1j54er2utjnzj97hzrw7al7w77z7m4g5w4xafzk,0.953916
osmo1j5jqcra0jmr6uqmyp85u77ttt7sfx97k5y0tyl,1.928272
osmo1j5q6rdmze8udndh90868der4q6e79srj6eatxf,1.955613
osmo1j6ftppruxc27x0ywax0qurx88d5n0gw8twgzgm,1.163311
osmo1j6gd9ttw459qjxr3026jxc3sfmvdur5rph5cmy,2.749118
osmo1j6xd6zs2j2uw9whyg8a54fg4leelatrh8pjxqg,0.394211
osmo1j74acake6d2mfx4ra4rx6p7cuv2z8x8q84a8tk,0.68575
osmo1j7gme9jqtlczwlr3725xwc09s63ksnqlre85r2,1.955711
osmo1j7k4qr4kxt37e05ylyzngj4a7y5sc4shhxjtrc,0.017545
osmo1j8ffpttnfvaxywaq2wrv42jksqhfecx8j3ff9h,0.055836
osmo1j8s87w3fctz7nlcqtkl5clnc805r2404s38plw,4e-06
osmo1j9f4muf7t5n70f67j8hgyp3nf833ff2plhhwaf,0.024944
osmo1j9gf9evhcjrdpzq6e5vsfut9ggjqadsw7eg92q,0.156313
osmo1j9v6msces5xsgskjunkec0qld2l7rpjdl2dukn,0.5
osmo1jcdwgmpghg72dh35lkgphejcvl74zw96qgmqfa,0.322349
osmo1jcehwqgtzfgjvexxehyu4fmwyrs3xwfy3jvcca,0.001209
osmo1jceysrl6xhns7zxyhfy4q9fa3k0a94dp6sm889,0.280562
osmo1jcluthqa5qkarxqzcuesvshmxze4y5vlamw53n,0.001083
osmo1jddz0jf2lz7mxkc0desr6qm4qtz2jjylf9t2wf,1.0
osmo1jdh7eeyaar0tyask0r6w2228uh5wrd0pxtcfwr,0.13778
osmo1jdy70t7uq4ga67u7v7jsl97v3ksym33rk3h25v,0.052757
osmo1je8fxyzqxsas9533ltak744jq203e6ny8rygf2,0.222881
osmo1jem0magh7h7h8lh2pvng74pe7l344z5nuph8yf,0.0001
osmo1jf3jh0hcnf8d64slauzl5s83zy3yhl09dyfjxz,0.122294
osmo1jfa3vw3r50vyww2qwklxqn6qu06d3uf7vc63qm,3.069215
osmo1jg2m83nqx6m5c7zfffkj0kzv9dnhxm7rwzy22z,1.0
osmo1jgn4t7hzaqdl63d82j6jvre9jllgc4z9u7l0wj,0.191279
osmo1jgq3fqah7yl8wjwtpu8sr5cx74cqm3cls8tt7l,1.0
osmo1jgsskpq4hng3ykjp64ywxqcp4kwke5a8x9jjym,0.05
osmo1jgxrjg0u7v9l6336k3yud3wp820hhr897zr685,0.0289
osmo1jh0urskmdrrhfgm53d0ddnd506stu63w95d3l6,2.0
osmo1jjw67e2zyxjx2zm8mvyapf9yssrd4ws2wgzgec,40.245873
osmo1jkpsqlxguk535kp9g2p0kfdus63cql2ph4cf72,1.0
osmo1jkt8qd22fjwefvgte5xuxsmr8xyw2w405mf5sq,1.0
osmo1jktu3t8dmgqjgw5gd824v8pxdefj9kahskcfgg,0.014631
osmo1jlansk5dzdps0yzm75vry070ugfarkqdhgyjgr,0.61
osmo1jlhvjgat0f3g8s44x8ggakar5jcfv9tlxt9uyu,0.006965
osmo1jll0mmlutjmn6fh6trln4avm0p239nf86hfvgv,0.080243
osmo1jlz82w63aykm2d8u8grdms24l62ecvvpgccymm,1.19119
osmo1jm03c2yqy0xr0pfejs2k5ygr5lf88pxwlz4sah,0.013146
osmo1jmjjga3j2qymr2v75x3p92wwmv0x6ch66x523p,0.19035
osmo1jmkp64f22fr8uqleaarzvcg62qcfpw0vunw6we,0.06714
osmo1jmm87mv4lra8dwuemw5x7vdsc08muj95vy30e3,1.0
osmo1jmnh7zffx2tulcx4ac40g8ghxtk0tqrzc5x49f,0.944759
osmo1jn5psg9m4j58whrpnpxcn2jhxh3vwp567a0tj7,0.055115
osmo1jn7mx5fhvkjqsw648ua36tp4ytcnkd4790f3w8,0.003135
osmo1jngnz3mcqzh54jfu93pythgzs2v3zhly4jl28s,0.001447
osmo1jnxwata6tsfjwrzfdrfjncm0gk8qyszl9mqgyv,1.000076
osmo1jp0xnftxy5tsc2ddgrvtf3t328kjkrmxlvyva4,1.645562
osmo1jp2c9j2ap28cd7ftzlw2ngf3tfyktzlyxjulyn,2.0
osmo1jp50r4mdka444mzu5nn8kw6s2ufgc6gkkkry49,0.703374
osmo1jp8uzrt8p7g27q9xgv8s7kzyktzhhklj6m6xvw,0.021704
osmo1jqlel94xlepdfrprmm0qa6nh8004q8f78nks5r,0.008149
osmo1jqm04jm7mm7nmdacnraf353dqgcrf3qew2zsfa,0.394829
osmo1jqpl37rn8xv63apsw47u05evp9g9p34g7elemg,1.0
osmo1jqtr862lw29kvptkrkc6vx2uea4ytf58y6ghfp,2.0
osmo1jqy8p9ze0aps0qsgqe6kjvjaz0ln344s4grqnm,0.019115
osmo1jrfj0vy4t6dfwervf298ph7c4q2rek284tdtxl,1.018345
osmo1jrmxa92ekx2ryh97pryg7f5sxsj26pclf29lqr,0.269985
osmo1jrun9td4ay99zl3umrpgytxrwxxl4ehmlvrsq8,1.726667
osmo1jsgsycrqx2axq3272qt7xevzdv7qsj2kwfp4qf,0.004196
osmo1jsh6v8050lz2n9fsxru6tswqqjpjp95usct8rp,2.559873
osmo1jsxrctttevv46w0wy27q20m2l3nc67v8rept6t,0.00162
osmo1jsyzm7jfycehejr0kn0g03rq35ngjnqj9ykhmc,2.0
osmo1jt4lkv67ey7n6jxhn8a0lvqddqmdm96nqwa07u,0.913293
osmo1jt59wglrqhmw08y9appg7cmwxkzu3mddh67vuz,1.907872
osmo1jtz4sj4zw67t0qedfh4nzdh2fp4h79www9jmcu,0.028693
osmo1ju2rl2lc2mug8vd7rs592jjp4xq85xfwzx777h,6e-05
osmo1judj83pu32eufkav82xuwhu04kkcqggnmmhq2p,1.0
osmo1juusjfuz0f0lrulnxpgm2snwlup09qv9t73nt7,0.042996
osmo1jv65s3grqf6v6jl3dp4t6c9t9rk99cd80yhvld,16572.001814
osmo1jv6vad52xz5mc3rtk7mqfce7q22uzdzapers6w,1.819202
osmo1jvfvj3vxdh7g0cxcncxxl3dcr9yc47yelvp4ps,0.009735
osmo1jvh4twzc0d2svn0u5xw26xsu8qmequ4vphnf23,1.0
osmo1jvl5xqgztrzcz42q4andfdpdfa5r5cd87a0pk5,4e-06
osmo1jvykup7tdqs73qpt68xwylunst873nux7d63yj,10.0
osmo1jw28sg27sgdyy9l9kj2fca9y6qegxdsmtqgel5,3.212208
osmo1jwlgrthjv07aq4ngtqhs2ss8kq8fyvl26fhn8t,1.0
osmo1jwrz4c0n8scm2t5ww572p95ncgyzedv7quksnl,0.052818
osmo1jwwgxfy6vjaf59qujhx5ektjm48escp9j3kqhc,0.942748
osmo1jxc7ph07y83qwsn4gud25rv7srhkdxt052j2ll,0.002992
osmo1jxpztalf3skjftyrlf3tpd3c94g2nqkanr7c3a,1.134252
osmo1jxv0u20scum4trha72c7ltfgfqef6nsc638lza,15.9968
osmo1jxzk29cfxrunzxgrze4ppxn5yuvsx8vrxprk9g,0.882101
osmo1jyyuyvu0evrj2ldthj2v4gs3tdws2p87c7nkdp,1.946012
osmo1jz6j3kvg2p7nvr3tm662tr3peaq27arl8a5pyh,2.0
osmo1jz8trhkgsp6k5529j6c9v9rn99yg8k4t452uy3,0.0001
osmo1jzv43gtcsatl95ztj6dn4edq6pd85tnaj6d7ea,1.0
osmo1k045gy63w9ke5nkhsnte83rxsnf8xcd8phjclt,0.135368
osmo1k0jlnppgx6nmw6lmnp5cakmw22xhn58g5x2ljq,1.0
osmo1k0xq605ju8n7gteytez69wfmqm69jx2ncnm47a,0.094051
osmo1k20nxkezmx46hmxfzfl2plcrfas20hvws8n7dk,1.0
osmo1k2m0xup0jujxwu58rxg8v29c5qe2gsscdr56e7,0.013581
osmo1k2mpyhlnamfsveytn009qs7xd6czu84ke3fe36,0.682943
osmo1k2r8j6zyfqylnu096h2m7t5enxtq8xml6y9akw,1.0
osmo1k334etgpz5nk9h8n3f0k7p9swd22wdv2f5l9k2,1.016502
osmo1k3adhs38l0kcuc79r227jdtqx8m28h7nhwlg4w,0.059024
osmo1k3c3mcn9rlts9rcvqxykmguaqlzwzkw9feuu55,0.000995
osmo1k3jq3v4lrgxscpz5l7ntuwlfdud7hthfmm7fdk,1.0
osmo1k3zhx2vn7s24wnf2456frnc7wcrjnw7wtta6y0,2.850571
osmo1k42j3kplqpu5gydavlggm2l0n2ddpj6ehkl3v9,1.063289
osmo1k49luuv6a09542hxyz7e964zz46ka5jt0at8d2,0.261232
osmo1k4drxydzq8vz4x6wy5vk4je573tca0w9zj7v2h,2.0
osmo1k4ug3v9axg7qdf25s3dupct6tgcgy4wp0sa5m5,0.013126
osmo1k4yykdjpfpeadxcqx9ywm73qfye6mv4u5gznwd,0.09458
osmo1k537t3t37rmmc43r3knn3xscqlqgwvkmntrmxy,2.0
osmo1k5ehhteq3wgpka630lt6qwp90nhrpfly3d9ry8,2.0
osmo1k5lk7n6kqs9afcqzegw3j5ptmdkel974f7pmnx,1.135512
osmo1k5x6readgptsrpcuvdkvkw2kl40fwcddaj6fx6,0.720901
osmo1k6496vg8vd507aukcqrr55nhwxjqmpjsg0ft6l,1e-06
osmo1k65zve5ze0j9h24nhh2mmzagyck7c93y7ghtv0,1.0
osmo1k6cmqtls8g03vp4lnvrjglzax2qj3690lx585s,0.75
osmo1k6fv2msgsl5j2tctf0lcjcmmhqz2g5gaj2d2e5,0.007795
osmo1k6q2f7kz38jl9rf0jfvschjl7uh40yaqs8w8vr,0.002034
osmo1k6r2njf3esrf4kpldj03hmtk8f3wfsutevlcda,1.0
osmo1k6szvkvp9ehx3kyuca65kh8ffsxdrezgey9rpm,0.028069
osmo1k6y8uemxdezhn8ghfmxnfns3duftdecme9zz5y,1.239008
osmo1k72sa9026gc0eskwrz3kz22tdxvswuzssylzpk,0.007678
osmo1k7awsxd6rfe0tc2pvues07lucv0jhhq7cvtvr9,1.0
osmo1k7cl9ya9qq30c7m4rvg3823hrc8k80eeqgt56j,1.0
osmo1k7plj8qa74vj3hflrh6kwv8ecc5lzjvx7srsfc,2.3416
osmo1k8j0q5lrpptneswrld5rltkfq7hgxr7jnpdks2,0.3
osmo1k8nezswufaa75rh3nu28g86ryta3v2nfa9nnnl,0.003182
osmo1k9gyrhxztfhcd8lz6e4ed9erkt4dvlmrygkrk2,1.0
osmo1ka7qn8fwynsdfhj5kegrm8w6vlrtnm9qk56uce,2.563842
osmo1kacj7uutqqq6pwndf79j36krwq22rctj3hf08a,1.500123
osmo1kap7nwd344grm7wxryxjeuxr30edt8cfsqv3l3,2e-06
osmo1kauqj5tfgpsgmpeymxj6lte957zwavdeenwltj,0.000164
osmo1kc3ufu7gcsge3swecujps6fmhzcjr9zng7tq6j,0.290691
osmo1kcy0mzm00g09k09ujfu7wq6csmah6pkygges24,0.152759
osmo1kdgha5mecuz8a6w7axk60crjup74fs8v9drtyt,0.236456
osmo1kdt3yjxqtnrzea50harm6rglw3rxzh6r4vwt7x,0.698935
osmo1ke0are7pyj4wjhgnkmftzt3fduqzt3av0zlr2j,8.3262
osmo1kefp89k9s3v94u0p2dh3hjmw5495n5t8l0g4ec,1.0
osmo1kestx06eq3xmn734rrrkjkdnxla5znlyfy7yc9,0.054971
osmo1kg6tr8uk6fx6sahgfu485vu94h65fdcwta2a4z,0.019733
osmo1kg99k8wd67r0ffxwavgnxup7yk46rvttthn5gl,1.04442
osmo1kgddca7qj96z0qcxr2c45z73cfl0c75pnxk4sc,1e-06
osmo1khd8uuhsgxlgpxzgjvsnjlsvgykhrcgf4nemle,0.015274
osmo1khq7neq8ct3sd3qa0xjs08zqlhrzrj8rv8dtdg,1.061324
osmo1kj0g95mjxugt3z22jtwpq3zhp6q0yww2udlwvy,2.001104
osmo1kj4efnuuse7mgqfunxs7lfu49uggvjn4vmruxr,1.0
osmo1kjjsfm3s002hdemynl9ypz2c5jc4vw4ecum8et,0.994003
osmo1kkcl2qxx04l0wqhtny46w7wygd4xcwzt780ua9,0.942185
osmo1kkpa74mvgjap8gkz4wh4pqzsng3j4uthc9k5yq,0.1
osmo1kl69y5accvwmc724th28479x5r06tzy0wr7gyv,0.977697
osmo1klxjnmyg2kl5glyu55edsvjadfvr2lxu6lgqht,0.027834
